5283,Slap ob Idrijci,"",Slovenija,46.1206652,13.8050933
2380,Slovenj Gradec,"",Slovenija,46.5075851,15.0768162
2310,Slovenska Bistrica,"",Slovenija,46.3919813,15.5727868
3210,Slovenske Konjice,"",Slovenija,46.3369191,15.4214708
1216,Smlednik,"",Slovenija,46.1664535,14.433779
5232,Soča,"",Slovenija,46.3418804,13.6664388
1317,Sodražica,"",Slovenija,45.762125,14.6362158
3335,Solčava,"",Slovenija,46.4200935,14.6917325
5250,Solkan,"",Slovenija,45.9678392,13.6455618
4229,Sorica,"",Slovenija,46.2179914,14.0332093
4225,Sovodenj,"",Slovenija,46.0852808,14.0382822
5281,Spodnja Idrija,"",Slovenija,46.0323931,14.025229
2241,Spodnji Duplek,"",Slovenija,46.5007635,15.7550386
9245,Spodnji Ivanjci,"",Slovenija,46.5934903,15.9811789
2277,Središče ob Dravi,"",Slovenija,46.3959282,16.2704915
4267,Srednja vas v Bohinju,"",Slovenija,46.2970919,13.9260094
8256,Sromlje,"",Slovenija,45.989042,15.5925563
5224,Srpenica,"",Slovenija,46.291327,13.4994
1242,Stahovica,"",Slovenija,46.2699842,14.6062056
1332,Stara Cerkev,"",Slovenija,45.670356,14.8396414
8342,Stari trg ob Kolpi,"",Slovenija,45.49398559999999,15.0770767
1386,Stari trg pri Ložu,"",Slovenija,45.7148779,14.4711249
2205,Starše,"",Slovenija,46.4674331,15.764054699999999
2289,Stoperce,"",Slovenija,46.2848632,15.713765
8322,Stopiče,"",Slovenija,45.7694065,15.209141
3206,Stranice,"",Slovenija,46.363569,15.3656233
8351,Straža,"",Slovenija,45.7830522,15.0738766
1313,Struge,"",Slovenija,45.7958925,14.7701965
8293,Studenec,"",Slovenija,45.9711527,15.3498733
8331,Suhor,"",Slovenija,45.69008400000001,15.277825
2353,Sv. Duh na Ostrem Vrhu,"",Slovenija,46.6145722,15.4609943
2233,Sveta Ana v Slovenskih goricah,"",Slovenija,46.6495066,15.8444122
2235,Sveta Trojica v Slovenskih goricah,"",Slovenija,46.5680809,15.882306400000001
9244,Sveti Jurij ob Ščavnici,"",Slovenija,46.5687452,16.0222528
3264,Sveti Štefan,"",Slovenija,46.1846718,15.4944169
2258,Sveti Tomaž,"",Slovenija,46.4835846,16.0801157
9204,Šalovci,"",Slovenija,46.8235919,16.2881649
5261,Šempas,"",Slovenija,45.92829039999999,13.7436175
5290,Šempeter pri Gorici,"",Slovenija,45.9283576,13.6400285
3311,Šempeter v Savinjski dolini,"",Slovenija,46.256183300000004,15.1179083
4208,Šenčur,"",Slovenija,46.2433699,14.4192223
2212,Šentilj v Slovenskih goricah,"",Slovenija,46.6765778,15.6572278
8297,Šentjanž,"",Slovenija,46.01141699999999,15.168839
2373,Šentjanž pri Dravogradu,"",Slovenija,46.5630301,15.0373384
8310,Šentjernej,"",Slovenija,45.843413,15.3378312
3230,Šentjur,"",Slovenija,46.2157774,15.3945807
3271,Šentrupert,"",Slovenija,46.1672962,15.350495800000001
8232,Šentrupert,"",Slovenija,45.9769612,15.0909889
1296,Šentvid pri Stični,"",Slovenija,45.9536011,14.8386368
8275,Škocjan,"",Slovenija,45.9072257,15.292258
6281,Škofije,"",Slovenija,45.5709895,13.7924181
4220,Škofja Loka,"",Slovenija,46.1671294,14.3058337
3211,Škofja vas,"",Slovenija,46.2691639,15.290257
1291,Škofljica,"",Slovenija,45.98596510000001,14.5721903
6274,Šmarje,"",Slovenija,45.5001555,13.7175489
